"id","text","createTime","authorMeta.id","authorMeta.name","authorMeta.nickName","authorMeta.following","authorMeta.fans","authorMeta.heart","authorMeta.video","authorMeta.digg","authorMeta.verified","authorMeta.private","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","covers.default","covers.origin","covers.dynamic","imageUrl","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.width","videoMeta.height","videoMeta.ratio","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
"6800808390315511046","All the time 💕","1583436597","6611099612067856390","jlo","JLO",37,9763191,"56325969",65,548,true,false,"✨ Join the #WorldOfDanceAgain Challenge ✨","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1663454197024773~c5_720x720.jpeg","6651303283367348998","Make You Mine","PUBLIC","","https://sf16-sg.muscdn.com/obj/tiktok-obj/094c8ae89b66f4a161678e050885f812.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/74aeacf7c9d5eacd7f4c5a806a112945?x-expires=1591077600&x-signature=wbO9OT5LFPUjvUoVOj%2BW6p9kV88%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a524c4f6c6da461db1b8627fce3aa1cb_1583436600?x-expires=1591077600&x-signature=2dkMgRJVcAe%2FEOlsjC4rVH89q5Q%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/22a235c00f2a4edf9dcc2bc5b42d6a2d_1583436600?x-expires=1591077600&x-signature=X2Ikaw8umzAAL23%2F8%2BnAvvKAOTM%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a524c4f6c6da461db1b8627fce3aa1cb_1583436600?x-expires=1591077600&x-signature=2dkMgRJVcAe%2FEOlsjC4rVH89q5Q%3D","https://www.tiktok.com/@jlo/video/6800808390315511046","https://v19.tiktokcdn.com/9d54ecb0e2c645c063ab0e389312faab/5ed3a32e/video/tos/useast2a/tos-useast2a-ve-0068c002/74a1f1f535e2432c9cacfb5b558766a0/?a=1233&br=3556&bt=1778&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629260101890651404000F6A2&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=anlvdG9uM2VvczMzPDczM0ApMzloZWdlOmU1N2RmPDw2ZGdicWtjX18zM2RfLS0uMTZzczIuL2E2Nl5fYi1fNDA1MDA6Yw%3D%3D&vl=&vr=","",720,1280,8,8,2578806,6052,40535279,3351,false,"[]","[]"
"6799963012976463105","Joker is here 🤡🤡 @rizxtarr #joker #xtarmy #tiktok #foryou #slowmo @tiktok_india","1583239767","6546464311420654607","shindedhamma","💋 Shinde Dhamma 💋",88,30832,"215717",901,48992,false,false,"🌏Hy Welcome Fam🌏
❤Content Creator❤
 😎 Subscribe to my YouTube channel💕","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1666475035864065.jpeg","167877932382793728","Otaku Talks","_Otaku_Talks",true,"https://mpak-suse1.muscdn.com/reg02/original_track/2016/11/29/05/17dda0cd-eb1d-4cff-b256-1edd002b22a7.m4a","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a24b941160881b0f9ce4f929f46e2369?x-expires=1591077600&x-signature=odtTbLf1ZHF6X37Yb07Wp%2BNxOGI%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/3381d077008c4e6ea13c5d1a51ce42eb_1583239777?x-expires=1591077600&x-signature=CtxQeLHtGWLPGwy8M3Edv3DkaC4%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/84f7f960a7524e10ad73fac477fd7af7_1583239774?x-expires=1591077600&x-signature=oifvYHxU0HPDCwmHu9l7QwfPrg0%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/3381d077008c4e6ea13c5d1a51ce42eb_1583239777?x-expires=1591077600&x-signature=CtxQeLHtGWLPGwy8M3Edv3DkaC4%3D","https://www.tiktok.com/@shindedhamma/video/6799963012976463105","https://v19.tiktokcdn.com/104630a035b8dda3c8f2e81cefaa096d/5ed3a333/video/tos/useast2a/tos-useast2a-ve-0068c003/6e07a29117c14590ad324fa5f1e8d9ce/?a=1233&br=1756&bt=878&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629260101890651404000F6A2&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=ajx3dHRxdzY4czMzaTczM0ApPGc2NWRoNTw1N2g4NjxnZGdkc25qbjQwMWNfLS1hMTZzc2NeLTZgMjY1LWFeYjItYi06Yw%3D%3D&vl=&vr=","",540,960,13,13,166885,683,3096208,666,false,"[""@rizxtarr"",""@tiktok_india""]","[{""id"":""14976"",""name"":""joker"",""title"":"""",""cover"":[]},{""id"":""1601380892864518"",""name"":""xtarmy"",""title"":"""",""cover"":[]},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""5629"",""name"":""slowmo"",""title"":"""",""cover"":[]}]"
"6832755583876074758","They got me back.. 😅 grandmom with the flour at the end 🤦🏻‍♂️ @juliaxsummerx","1590874881","7683952","lance210","Lance Stewart",2,11421302,"355849248",560,1605,true,false,"FOLLOW ME ON INSTA FOR A DM! Business: imLance210@gmail.com (856) 666-0631","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1648440932349958~c5_720x720.jpeg","6633103594469985029","Ah Eh","queen_zyon1",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1625152580253702","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/d007616191049afee738cdbbde8a708d?x-expires=1591077600&x-signature=dmzwirP%2BU%2BYNtbFNJ%2FTlxSoDPJ0%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/8a97e524e79449b4907ba46f18d9c9a8_1590874884?x-expires=1591077600&x-signature=D9c4JlvgrYX2jorzLaUYRry9t5k%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/5b3e9ff031194cd5807adf52ce9b800c_1590874886?x-expires=1591077600&x-signature=eyb9DGMd8Ug8%2BXcMGc7CfcsjWyY%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/8a97e524e79449b4907ba46f18d9c9a8_1590874884?x-expires=1591077600&x-signature=D9c4JlvgrYX2jorzLaUYRry9t5k%3D","https://www.tiktok.com/@lance210/video/6832755583876074758","https://v19.tiktokcdn.com/5dd7270f3ef9ff5c4d57675064666229/5ed3a32f/video/tos/useast2a/tos-useast2a-ve-0068c001/1a9ec912cc544932b2e92c6753ffcc79/?a=1233&br=2866&bt=1433&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629260101890651404000F6A2&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=ajZ5PGhpPHhndTMzZjczM0ApaGUzOjU8ZGRmNzo2NWRkO2dgYWtxL2YwMjZfLS0xMTZzc15gYjMxM18vYjM0MDQwXi06Yw%3D%3D&vl=&vr=","",576,1024,9,9,292607,593,1573320,886,false,"[""@juliaxsummerx""]","[]"
"6819288477662842114","Don't miss the end ma hubby last step superb bale vesaaru... ❤❤❤💕💕💐💐💐😍😍🥰🥰🥰👌👌👌👌#saranya_vinod","1587739328","6638801497176293382","saranya_vinod","saranya_Vinod",460,1726,"51425",1011,40063,false,false,"Help ever.. Hurt Never.. Anatapur..Sep 15.. Respect everyone I love my Family💞","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1658325642452994.jpeg","6815670535616350982","Laxed (Siren Beat)","Jawsh 685","","https://sf16-sg.muscdn.com/obj/tiktok-obj/9550abdfe476fbc093b0a909d23bfeba.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/7f241942d1beb18ec785ced59d48fddf?x-expires=1591077600&x-signature=m7kODoIpcuZEYwaXylbJ2jIi3Vo%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/077f08496d6d4a93a61ef8396063d739_1587739330?x-expires=1591077600&x-signature=uH0r%2Fr1bS9Yviv0yGYUswz2Qo2c%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a0e34f69385f4938802022b5db1b73a5_1587739331?x-expires=1591077600&x-signature=DEp8hp132D4VfC9b%2BE7dH9vlhDY%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/077f08496d6d4a93a61ef8396063d739_1587739330?x-expires=1591077600&x-signature=uH0r%2Fr1bS9Yviv0yGYUswz2Qo2c%3D","https://www.tiktok.com/@saranya_vinod/video/6819288477662842114","https://v19.tiktokcdn.com/66545b29bf55cce1db06ea51ad330835/5ed3a335/video/tos/useast2a/tos-useast2a-pve-0068/493970826e8348a891fb0696ef2ad692/?a=1233&br=2084&bt=1042&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629260101890651404000F6A2&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=MzN4NzVsOmhpdDMzPDczM0ApZjQ7aGc6MztmNzQ3PGVkN2cvZGVjNGFsaWVfLS02MTZzcy4zYC40YWA0XmBjMjRfYmI6Yw%3D%3D&vl=&vr=","",576,1024,15,15,1671,4,121418,31,false,"[]","[{""id"":""1659537574317057"",""name"":""saranya_vinod"",""title"":"""",""cover"":[]}]"
"6805554168443440386","","1584541560","6798872512420692997","maahi66521088","user5987099920080",114,11020,"60936",74,2664,false,false,"","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1661162193681410.jpeg","6747212009604926209","original sound - user099036","user099036",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1647275837481010.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/c99799137c751b825ba200e5f01f5cb4?x-expires=1591077600&x-signature=mbDNUPN2npuZnGHosppaDWgWsGg%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/25f3185d440c4529885b052ca0c1cf76_1584541571?x-expires=1591077600&x-signature=DiipI4KGwxTwq9xNhyALfQg7P%2BU%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/818a39794ba049b38a2b5c91a3ad43d2_1584541570?x-expires=1591077600&x-signature=F4%2BwsC4XOWxxVXA0AyVoh9lQPY0%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/25f3185d440c4529885b052ca0c1cf76_1584541571?x-expires=1591077600&x-signature=DiipI4KGwxTwq9xNhyALfQg7P%2BU%3D","https://www.tiktok.com/@maahi66521088/video/6805554168443440386","https://v16m.tiktokcdn.com/0386cb37acae19b1f937440955977ddd/5ed3a336/video/tos/useast2a/tos-useast2a-ve-0068c001/7add7a1efa674264b0c2d3c1bad4b0e5/?a=1233&br=1680&bt=840&cr=0&cs=0&dr=0&ds=2&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=M3VucHB1c2k1czMzNDczM0ApZzVnNTdkZTtmNzQ1ZTpmNmdsLl80ZmNsaW1fLS0wMTZzc15hLWBjYmNhYmExMGAuXmA6Yw%3D%3D&vl=&vr=","",480,848,14,14,58574,17146,1213727,230,false,"[]","[]"
"6815190734006750465","my dear favourite mama ji#reaction #foyou #popualrcreator #@tiktok_india 🙏","1586785248","6787321017137153026","_hitesh27","Hitesh Chaudhari.",45,20676,"234312",310,1241,false,false,"♥️HITESH. CHAUDHARI♥️
👍reactionboi👆&.Comedy🥰
#Gujarat#🙏","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/30e3fbbe42f3c38c4e474506c1ac7edd.jpeg","6763822358873623297","खान्देशी बॅंड","VIKAS GITE 133",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1651334892337201.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/dca3c7cc81b13bd2f4eec8e0abd6cd70?x-expires=1591077600&x-signature=esySg16HYHUUL0961%2FO1MZB8ocU%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/523a716153df4e01a0399abd8092dfa7_1586785255?x-expires=1591077600&x-signature=X6jTpafgGfnc8qYX26fMbMjuoS0%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/fb2ca70837f745eab4f8d04572b34178_1586785255?x-expires=1591077600&x-signature=Svm%2BfAB3naaXLZXY9YwbnjVuEC4%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/523a716153df4e01a0399abd8092dfa7_1586785255?x-expires=1591077600&x-signature=X6jTpafgGfnc8qYX26fMbMjuoS0%3D","https://www.tiktok.com/@_hitesh27/video/6815190734006750465","https://v16m.tiktokcdn.com/8c2f08b8cdb57e7396866a19d48683c9/5ed3a334/video/tos/useast2a/tos-useast2a-pve-0068/b72537ffffc14f328990f36e916dca38/?a=1233&br=5762&bt=2881&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=amRkeWltZzc5dDMzZDczM0ApNTtmN2ZnOmRlNzZoOGRnZGdjbTYucWpkal5fLS01MTZzczMuNWE0LTNiMTMyNjIyNjE6Yw%3D%3D&vl=&vr=","",1024,576,12,12,54592,331,1084024,99,false,"[""@tiktok_india""]","[{""id"":""24828"",""name"":""reaction"",""title"":"""",""cover"":[]},{""id"":""1122730"",""name"":""foyou"",""title"":"""",""cover"":[]},{""id"":""1620685343920150"",""name"":""popualrcreator"",""title"":"""",""cover"":[]}]"
"6813424083347246337","#song 💯💯#trendingvideo #💓🖤❤️🖤💓","1586373925","6804035232670958594","jayaschaudhary","Jyoti solanki",76,5858,"166199",507,1578,false,false,"","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/514c31a359f576cdeb8dae0897f4090e.jpeg","6811540408724671233","Tera dil jab koi bhi dukhayega by Guru Randhawa","Aliva Pradhan",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1662976708556834.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/9e7c4b81e1a05727d87e3779aa5befae?x-expires=1591077600&x-signature=5ymwuhmuvDsbTG9AmBusUeTV%2Bzk%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/b8cc16853534429db635c1ea92d0f365_1586373930?x-expires=1591077600&x-signature=2dusjDGU%2FMYhGMmJ5ODYVs96OaY%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/d4c0f2141f174e8292f172b4c13d7555_1586373931?x-expires=1591077600&x-signature=DVYXBfA0x22cMMfkkOA%2Ffa9PkLw%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/b8cc16853534429db635c1ea92d0f365_1586373930?x-expires=1591077600&x-signature=2dusjDGU%2FMYhGMmJ5ODYVs96OaY%3D","https://www.tiktok.com/@jayaschaudhary/video/6813424083347246337","https://v16m.tiktokcdn.com/7eeb1226269423d25bf19db248f578bc/5ed3a331/video/tos/useast2a/tos-useast2a-pve-0068/965195e66fbf46b89f8eaddb5bca3639/?a=1233&br=1510&bt=755&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=MzU8NTtqOXg1dDMzMzczM0ApNzs7NDo1NGU3Nzs7NzY5M2dqaGAyZV4vNjRfLS1jMTZzczI2YjBeNGMzNGMwLS81MS86Yw%3D%3D&vl=&vr=","",480,976,9,9,21836,916,242701,57,false,"[]","[{""id"":""5994"",""name"":""song"",""title"":"""",""cover"":[]},{""id"":""5464941"",""name"":""trendingvideo"",""title"":"""",""cover"":[]},{""id"":""1661199997109249"",""name"":""💓🖤❤️🖤💓"",""title"":"""",""cover"":[]}]"
"6826318392962600194","","1589376108","6635264605186162693","devdesai6513","DEV DESAI",1,17172,"150628",59,2785,false,false,"👑 King🚬🚬 of🚬🚬 Rayka 👑","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1658177747347457.jpeg","6823645638840879873","અસલ ધ્વનિ","devayatbhai_khavad1",true,"https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/e7a31d2181f61bcc6e76f142c65d8539.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/b63b1d4b394b5f6b1290a90fcf7d0699?x-expires=1591077600&x-signature=6K7LSnIsDuNr6uxYRHicsgXYyU8%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/75e7e48e6c4945a9be384c329f454348_1589376109?x-expires=1591077600&x-signature=qrwLSC4%2FUvFPpIrKSS2XcaYFn5I%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/fb2b62ed5154421abe35bcb28f6b11e4_1589376110?x-expires=1591077600&x-signature=jRVcmgHNoBFzUwlEpywutPB60uU%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/75e7e48e6c4945a9be384c329f454348_1589376109?x-expires=1591077600&x-signature=qrwLSC4%2FUvFPpIrKSS2XcaYFn5I%3D","https://www.tiktok.com/@devdesai6513/video/6826318392962600194","https://v16m.tiktokcdn.com/4b97cbb0f5bf7d1bea314b247829a32c/5ed3a332/video/tos/useast2a/tos-useast2a-ve-0068c001/3273f31ccff743d28d7aa51ab04cfb84/?a=1233&br=3616&bt=1808&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=anN1bzozPGt5dDMzNjczM0ApNDU0Nzo4OGQ3Nzg5OjRpNmcwamtqX24wNXFfLS01MTZzczUwXjBgY2AtNF9gNWNjNDI6Yw%3D%3D&vl=&vr=","",576,1024,10,10,31235,127,331880,32,false,"[]","[]"
"6812838312076643585","#doubleexposure","1586237532","6728216912759981062","royal_bapu_jadav","mukesh_000",54,40582,"400531",77,31456,false,false,"royal bapu jadav","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1662224100560898.jpeg","6793378545591814913","original sound - Nagendra Raghav","Nagendra Raghav",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1658566966082578.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/efd51d773867ec82e8d34b34f80afa20?x-expires=1591077600&x-signature=tVKCaVa2ZtCadOGkV7maqwymKS8%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/b79130922b614a5e97da2fa1fc5cf28a_1586237537?x-expires=1591077600&x-signature=z%2F%2Flnbv1Eca%2BTMMkNZPrEDeLTyI%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/ac19a5cadada4dbd9ae470d3c636e0d2_1586237537?x-expires=1591077600&x-signature=4hEoLqdcHxkYzOP0fY4%2BGKldx9s%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/b79130922b614a5e97da2fa1fc5cf28a_1586237537?x-expires=1591077600&x-signature=z%2F%2Flnbv1Eca%2BTMMkNZPrEDeLTyI%3D","https://www.tiktok.com/@royal_bapu_jadav/video/6812838312076643585","https://v16m.tiktokcdn.com/94ff00607a9edda56936813b296d8c74/5ed3a332/video/tos/useast2a/tos-useast2a-pve-0068/2191b70613f74d69a7047ed60b87f9b2/?a=1233&br=644&bt=322&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=amZmZ3F3ZWQ0dDMzMzczM0ApNmRpOjk5Z2Q4NzdpZzU7NmdpMmRuXzZpLTNfLS0vMTZzczBfLzU2YmA1Y2NeY2EwYWM6Yw%3D%3D&vl=&vr=","",576,1024,10,10,354205,324,1698221,422,false,"[]","[{""id"":""1951129"",""name"":""doubleexposure"",""title"":""Choose two of your pics and make it into #doubleexposure style! 😎🔥 Direction 👉： ‍1. Click the 【Shoot】button on this challenge page ‍2. Or you can open TikTok, click【plus】button bottom, go to the shooting page, find 【photo template】and choose 【Double Exposure】template."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/02779f31f776718f33b91ee9476827c6""]}]"
"6814854798383303938","#KaunTujhe Yu pyaar karega🍂❤️ @vitasta #lyrics #viral #foryou #love #edit #smile #aesthetic #Transition #bollywood #slowmo 🍃","1586707033","210798761193996288","sahilgambhir_","Sahil Gambhir",127,356570,"11499977",1117,43597,true,false,"Insta - sahilgambhir_
Bs aap sbkaa pyaar chahiye❤️🔐","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/1665239027655682.jpeg","6814852424751270657","original sound - Sahil Gambhir","Sahil Gambhir",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1663781943925793.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/8bbd02e3d987e33d210146192e7cf752?x-expires=1591077600&x-signature=zR0aSbApoSq6i4EUTqc7s529OnM%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a046b105c0524b5caf0939f000e38d7a_1586707039?x-expires=1591077600&x-signature=UO%2FObH0tZAScniPTZy6rjw14mWc%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/2224f2fa8462497fabbbaf2717c5a6c9_1586707040?x-expires=1591077600&x-signature=ksucHRC%2FHHHzXNsAzwHu8C0Y4KU%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/a046b105c0524b5caf0939f000e38d7a_1586707039?x-expires=1591077600&x-signature=UO%2FObH0tZAScniPTZy6rjw14mWc%3D","https://www.tiktok.com/@sahilgambhir_/video/6814854798383303938","https://v16m.tiktokcdn.com/b2d8fcc57c28856634fab0baf6074c3e/5ed3a33b/video/tos/useast2a/tos-useast2a-pve-0068/04d9fa0028464d3fbb7708656618731c/?a=1233&br=2750&bt=1375&cr=0&cs=0&dr=0&ds=3&er=&l=202005310629280101890720324D0110D7&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=M2s6azZrdjltdDMzZTczM0ApPGg2N2g6NzwzN2k2PGY5NmdkZWVmc2ZlZzZfLS0yMTZzczU1NV9gYDIvXl9gMWNfMWA6Yw%3D%3D&vl=&vr=","",540,960,19,19,124244,5826,806722,462,false,"[""@vitasta""]","[{""id"":""29526836"",""name"":""kauntujhe"",""title"":""From the Bollywood movie\n<The Untold Story>\n\nDance 💃🕺or Sing along🎶\nWant more? Click “Pick Music”, choose from Bollywood song folder\nShare and tag us on Instagram @musical.lyIndiaOfficial"",""cover"":[]},{""id"":""22047"",""name"":""lyrics"",""title"":"""",""cover"":[]},{""id"":""20884"",""name"":""viral"",""title"":"""",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":[]},{""id"":""1518"",""name"":""edit"",""title"":"""",""cover"":[]},{""id"":""6688"",""name"":""smile"",""title"":""Smile For Me~~ \n友達を誘って、一緒にスマイルダンスを始めよう！同じダンスでも、異なるやり方で全く違う面白さが伝えるので、一番面白いダンサーを目指そう！"",""cover"":[]},{""id"":""22816"",""name"":""aesthetic"",""title"":""Art is the imposing of a pattern on experience, and our #Aesthetic enjoyment is recognition of the pattern. Create your aesthetic video. Can't wait to see your creative ideas."",""cover"":[]},{""id"":""47298"",""name"":""transition"",""title"":"""",""cover"":[]},{""id"":""7632"",""name"":""bollywood"",""title"":""Sing! Dance! Don't be shy, everyone is a Bollywood star on musical.ly💃💃💃"",""cover"":[]},{""id"":""5629"",""name"":""slowmo"",""title"":"""",""cover"":[]}]"
"6810375797698858241","#રાહ_જોવે_છૈ_રાધા ...😍😍😍#kanha_lover #ra12ran❤ #jay_jay_jay_dwarkadhish❤🙏","1585664183","6757560315310244870","rabari_mira","💫..R@b@ri Mira..💫",22,15664,"176260",205,22342,false,false,"।।...ઈતિહાસ 🌎 નું કીધેલું એવું રે કેવાય....
માरा 👑દ્વાཞⅈકાⅅℍⅈશ👑 ની વાત ના થાય","https://p16-sg-default.akamaized.net/aweme/720x720/tiktok-obj/e6ff9f58fc3b4cea0fe939e11bbc1799.jpeg","6802515137807846146","original sound - DivyaChaudhari","DivyaChaudhari",true,"https://sf16-sg.muscdn.com/obj/tiktok-obj/1660771070749714.mp3","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/f7b05bef6c4a42f8b3b1f4531abbc579?x-expires=1591077600&x-signature=PHId7qRpDjCQuczZ8SCcseM%2BYNw%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/c9193e1e9d0a44398843be816ddfc9b8_1585664191?x-expires=1591077600&x-signature=KMdSxQiGrLM7dAgk6YRICuuWqnY%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/0cb3ce569a6d471bae74861d25969546_1585664192?x-expires=1591077600&x-signature=QmCZTorzbBklU8%2FPHHu0J%2BTWOwU%3D","https://p16-tiktok-va.ibyteimg.com/obj/tos-maliva-p-0068/c9193e1e9d0a44398843be816ddfc9b8_1585664191?x-expires=1591077600&x-signature=KMdSxQiGrLM7dAgk6YRICuuWqnY%3D","https://www.tiktok.com/@rabari_mira/video/6810375797698858241","https://v16m.tiktokcdn.com/b336b4f5ddcff47193b6b7e33541673b/5ed3a335/video/tos/useast2a/tos-useast2a-ve-0068c002/8bde01b1e399498391ba64f4d7f27027/?a=1233&br=1610&bt=805&cr=0&cs=0&dr=0&ds=3&er=&l=20200531062929010189073019510116A5&lr=tiktok_m&mime_type=video%2Fmp4&qs=0&rc=amhmOzVwZDNudDMzODczM0ApZGc1aGc7OTs8NzYzNjpoZmdlazE0X2dpcy5fLS01MTZzcy9hM2MvNS41XmIwMC1hX2A6Yw%3D%3D&vl=&vr=","",480,864,12,12,26034,2212,310863,9,false,"[]","[{""id"":""1660300879953926"",""name"":""રાહ_જોવે_છૈ_રાધા"",""title"":"""",""cover"":[]},{""id"":""1612830904178694"",""name"":""kanha_lover"",""title"":"""",""cover"":[]},{""id"":""1657853506592770"",""name"":""ra12ran❤"",""title"":"""",""cover"":[]},{""id"":""1659574575083521"",""name"":""jay_jay_jay_dwarkadhish❤🙏"",""title"":"""",""cover"":[]}]"
